Year Code,Single-Year Ages Code,Sex Code,Deaths,Population
2001.0,83,F,40597,588776
2001.0,83,M,33171,338416
2001.0,83,T,73768,927192
2001.0,84,F,41348,523116
2001.0,84,M,31274,285856
2001.0,84,T,72622,808972
2001.0,85,F,42049,Not Applicable
2001.0,85,M,30156,Not Applicable
2001.0,85,T,72205,Not Applicable
2001.0,86,F,42814,Not Applicable
2001.0,86,M,28875,Not Applicable
2001.0,86,T,71689,Not Applicable
2001.0,87,F,42919,Not Applicable
2001.0,87,M,26513,Not Applicable
2001.0,87,T,69432,Not Applicable
2001.0,88,F,41764,Not Applicable
2001.0,88,M,23743,Not Applicable
2001.0,88,T,65507,Not Applicable
2001.0,89,F,39824,Not Applicable
2001.0,89,M,21118,Not Applicable
2001.0,89,T,60942,Not Applicable
2001.0,90,F,37194,Not Applicable
2001.0,90,M,18083,Not Applicable
2001.0,90,T,55277,Not Applicable
2001.0,91,F,34710,Not Applicable
2001.0,91,M,15540,Not Applicable
2001.0,91,T,50250,Not Applicable
2001.0,92,F,31217,Not Applicable
2001.0,92,M,12842,Not Applicable
2001.0,92,T,44059,Not Applicable
2001.0,93,F,28589,Not Applicable
2001.0,93,M,10683,Not Applicable
2001.0,93,T,39272,Not Applicable
2001.0,94,F,24077,Not Applicable
2001.0,94,M,8379,Not Applicable
2001.0,94,T,32456,Not Applicable
2001.0,95,F,20417,Not Applicable
2001.0,95,M,6372,Not Applicable
2001.0,95,T,26789,Not Applicable
2001.0,96,F,16615,Not Applicable
2001.0,96,M,4877,Not Applicable
2001.0,96,T,21492,Not Applicable
2001.0,97,F,12950,Not Applicable
2001.0,97,M,3414,Not Applicable
2001.0,97,T,16364,Not Applicable
2001.0,98,F,10087,Not Applicable
2001.0,98,M,2457,Not Applicable
2001.0,98,T,12544,Not Applicable
2001.0,99,F,7153,Not Applicable
2001.0,99,M,1612,Not Applicable
2001.0,99,T,8765,Not Applicable
2001.0,100,F,15619,Not Applicable
2001.0,100,M,2869,Not Applicable
2001.0,100,T,18488,Not Applicable
2001.0,NS,F,91,Not Applicable
2001.0,NS,M,331,Not Applicable
2001.0,NS,T,422,Not Applicable
2002.0,0,F,12317,1932939
2002.0,0,M,15717,2018522
2002.0,0,T,28034,3951461
2002.0,1,F,827,1960195
2002.0,1,M,1083,2044479
2002.0,1,T,1910,4004674
2002.0,2,F,531,1883190
2002.0,2,M,726,1972924
2002.0,2,T,1257,3856114
2002.0,3,F,375,1859439
2002.0,3,M,537,1944897
2002.0,3,T,912,3804336
2002.0,4,F,319,1861887
2002.0,4,M,460,1950720
2002.0,4,T,779,3812607
2002.0,5,F,306,1876401
2002.0,5,M,368,1960786
2002.0,5,T,674,3837187
2002.0,6,F,243,1911028
2002.0,6,M,325,2002026
2002.0,6,T,568,3913054
2002.0,7,F,239,1943048
2002.0,7,M,326,2039312
2002.0,7,T,565,3982360
2002.0,8,F,263,1962016
2002.0,8,M,350,2058954
2002.0,8,T,613,4020970
2002.0,9,F,265,2007242
2002.0,9,M,333,2111604
2002.0,9,T,598,4118846
2002.0,10,F,258,2072652
2002.0,10,M,377,2171164
2002.0,10,T,635,4243816
2002.0,11,F,271,2095934
2002.0,11,M,385,2199786
2002.0,11,T,656,4295720
2002.0,12,F,304,2134909
2002.0,12,M,496,2245442
2002.0,12,T,800,4380351
2002.0,13,F,382,2052880
2002.0,13,M,565,2156145
2002.0,13,T,947,4209025
2002.0,14,F,421,2015047
2002.0,14,M,673,2117462
2002.0,14,T,1094,4132509
2002.0,15,F,506,1996259
2002.0,15,M,911,2101617
2002.0,15,T,1417,4097876
2002.0,16,F,773,2004322
2002.0,16,M,1567,2122639
2002.0,16,T,2340,4126961
2002.0,17,F,872,2007233
2002.0,17,M,1901,2141357
2002.0,17,T,2773,4148590
2002.0,18,F,915,1971434
2002.0,18,M,2524,2112882
2002.0,18,T,3439,4084316
2002.0,19,F,902,2002631
2002.0,19,M,2941,2149996
2002.0,19,T,3843,4152627
2002.0,20,F,909,2018607
2002.0,20,M,2935,2140289
2002.0,20,T,3844,4158896
2002.0,21,F,1018,2051942
2002.0,21,M,3071,2130736
2002.0,21,T,4089,4182678
2002.0,22,F,942,2036887
2002.0,22,M,2939,2108849
2002.0,22,T,3881,4145736
2002.0,23,F,875,1931984
2002.0,23,M,2879,2004943
2002.0,23,T,3754,3936927
2002.0,24,F,918,1876825
2002.0,24,M,2748,1942703
2002.0,24,T,3666,3819528
2002.0,25,F,919,1862425
2002.0,25,M,2588,1916744
2002.0,25,T,3507,3779169
2002.0,26,F,942,1813125
2002.0,26,M,2645,1856790
2002.0,26,T,3587,3669915
2002.0,27,F,951,1876960
2002.0,27,M,2535,1914753
2002.0,27,T,3486,3791713
2002.0,28,F,1052,1824836
2002.0,28,M,2499,1857165
2002.0,28,T,3551,3682001
2002.0,29,F,1141,1871240
2002.0,29,M,2687,1897302
2002.0,29,T,3828,3768542
2002.0,30,F,1273,1981699
2002.0,30,M,2892,2012465
2002.0,30,T,4165,3994164
2002.0,31,F,1412,2098098
2002.0,31,M,3113,2112815
2002.0,31,T,4525,4210913
2002.0,32,F,1570,2146046
2002.0,32,M,3086,2184931
2002.0,32,T,4656,4330977
2002.0,33,F,1626,2036914
2002.0,33,M,3312,2058617
2002.0,33,T,4938,4095531
2002.0,34,F,1733,2007436
2002.0,34,M,3379,2019285
2002.0,34,T,5112,4026721
2002.0,35,F,1952,2024887
2002.0,35,M,3640,2025303
2002.0,35,T,5592,4050190
2002.0,36,F,2177,2083908
2002.0,36,M,3960,2084490
2002.0,36,T,6137,4168398
2002.0,37,F,2511,2230362
2002.0,37,M,4540,2229027
2002.0,37,T,7051,4459389
2002.0,38,F,2800,2280768
2002.0,38,M,5056,2258080
2002.0,38,T,7856,4538848
2002.0,39,F,3281,2283521
2002.0,39,M,5430,2250872
2002.0,39,T,8711,4534393
2002.0,40,F,3448,2291233
2002.0,40,M,6074,2260679
2002.0,40,T,9522,4551912
2002.0,41,F,3847,2326545
2002.0,41,M,6471,2284301
2002.0,41,T,10318,4610846
2002.0,42,F,4154,2360011
2002.0,42,M,6982,2339185
2002.0,42,T,11136,4699196
2002.0,43,F,4571,2279943
2002.0,43,M,7382,2235579
2002.0,43,T,11953,4515522
2002.0,44,F,4806,2278277
2002.0,44,M,8058,2233678
2002.0,44,T,12864,4511955
2002.0,45,F,5191,2260411
2002.0,45,M,8442,2200968
2002.0,45,T,13633,4461379
2002.0,46,F,5248,2180913
2002.0,46,M,9130,2120188
2002.0,46,T,14378,4301101
2002.0,47,F,5653,2189603
2002.0,47,M,9548,2140507
2002.0,47,T,15201,4330110
2002.0,48,F,6052,2107972
2002.0,48,M,10142,2035358
2002.0,48,T,16194,4143330
2002.0,49,F,6220,2046892
2002.0,49,M,10439,1969476
2002.0,49,T,16659,4016368
2002.0,50,F,6410,1978124
2002.0,50,M,11001,1902885
2002.0,50,T,17411,3881009
2002.0,51,F,6773,1939473
2002.0,51,M,11388,1857726
2002.0,51,T,18161,3797199
2002.0,52,F,7022,1930904
2002.0,52,M,11933,1854284
2002.0,52,T,18955,3785188
2002.0,53,F,7718,1867431
2002.0,53,M,12493,1782978
2002.0,53,T,20211,3650409
2002.0,54,F,8376,1855880
2002.0,54,M,13206,1770221
2002.0,54,T,21582,3626101
2002.0,55,F,9216,1940351
2002.0,55,M,14490,1847760
2002.0,55,T,23706,3788111
2002.0,56,F,7961,1463840
2002.0,56,M,12511,1382872
2002.0,56,T,20472,2846712
2002.0,57,F,8552,1459583
2002.0,57,M,12923,1374045
2002.0,57,T,21475,2833628
2002.0,58,F,9401,1444145
2002.0,58,M,14163,1348687
2002.0,58,T,23564,2792832
2002.0,59,F,10481,1494071
2002.0,59,M,15743,1387713
2002.0,59,T,26224,2881784
2002.0,60,F,10440,1323400
2002.0,60,M,15373,1217335
2002.0,60,T,25813,2540735
2002.0,61,F,10537,1238720
2002.0,61,M,15326,1131638
2002.0,61,T,25863,2370358
2002.0,62,F,11096,1207560
2002.0,62,M,16305,1098596
2002.0,62,T,27401,2306156
2002.0,63,F,11690,1150553
2002.0,63,M,16861,1045297
2002.0,63,T,28551,2195850
2002.0,64,F,12605,1131435
2002.0,64,M,17668,1015731
2002.0,64,T,30273,2147166
2002.0,65,F,13046,1073097
2002.0,65,M,18106,952282
2002.0,65,T,31152,2025379
2002.0,66,F,13899,1058192
2002.0,66,M,18993,928349
2002.0,66,T,32892,1986541
2002.0,67,F,15318,1064068
2002.0,67,M,20463,922458
2002.0,67,T,35781,1986526
2002.0,68,F,15572,981106
2002.0,68,M,20769,840036
2002.0,68,T,36341,1821142
2002.0,69,F,17166,987351
2002.0,69,M,22259,831542
2002.0,69,T,39425,1818893
2002.0,70,F,18817,978995
2002.0,70,M,24091,813765
2002.0,70,T,42908,1792760
2002.0,71,F,20183,979452
2002.0,71,M,25839,802655
2002.0,71,T,46022,1782107
2002.0,72,F,22352,997815
2002.0,72,M,27160,800131
2002.0,72,T,49512,1797946
2002.0,73,F,23633,948338
2002.0,73,M,28794,749112
2002.0,73,T,52427,1697450
2002.0,74,F,25983,948244
2002.0,74,M,30547,731547
2002.0,74,T,56530,1679791
2002.0,75,F,28177,924736
2002.0,75,M,31852,696076
2002.0,75,T,60029,1620812
2002.0,76,F,29721,899159
2002.0,76,M,32924,655316
2002.0,76,T,62645,1554475
2002.0,77,F,32666,893289
2002.0,77,M,34317,629601
2002.0,77,T,66983,1522890
2002.0,78,F,34201,852413
2002.0,78,M,35008,583772
2002.0,78,T,69209,1436185
2002.0,79,F,35750,799095
2002.0,79,M,35524,537004
2002.0,79,T,71274,1336099
2002.0,80,F,39020,769357
2002.0,80,M,36436,499953
2002.0,80,T,75456,1269310
2002.0,81,F,40161,725072
2002.0,81,M,36568,455626
2002.0,81,T,76729,1180698
2002.0,82,F,41594,672556
2002.0,82,M,35263,402497
2002.0,82,T,76857,1075053
2002.0,83,F,40717,582764
2002.0,83,M,32963,337181
2002.0,83,T,73680,919945
2002.0,84,F,42143,545663
2002.0,84,M,32649,303734
2002.0,84,T,74792,849397
2002.0,85,F,41967,Not Applicable
2002.0,85,M,30689,Not Applicable
2002.0,85,T,72656,Not Applicable
2002.0,86,F,42632,Not Applicable
2002.0,86,M,29467,Not Applicable
2002.0,86,T,72099,Not Applicable
2002.0,87,F,43066,Not Applicable
2002.0,87,M,27256,Not Applicable
2002.0,87,T,70322,Not Applicable
2002.0,88,F,42249,Not Applicable
2002.0,88,M,24905,Not Applicable
2002.0,88,T,67154,Not Applicable
2002.0,89,F,40834,Not Applicable
2002.0,89,M,22320,Not Applicable
2002.0,89,T,63154,Not Applicable
2002.0,90,F,37906,Not Applicable
2002.0,90,M,19043,Not Applicable
2002.0,90,T,56949,Not Applicable
2002.0,91,F,35687,Not Applicable
2002.0,91,M,15911,Not Applicable
2002.0,91,T,51598,Not Applicable
2002.0,92,F,32160,Not Applicable
2002.0,92,M,13801,Not Applicable
2002.0,92,T,45961,Not Applicable
2002.0,93,F,28829,Not Applicable
2002.0,93,M,11088,Not Applicable
2002.0,93,T,39917,Not Applicable
2002.0,94,F,25188,Not Applicable
2002.0,94,M,8974,Not Applicable
2002.0,94,T,34162,Not Applicable
2002.0,95,F,20642,Not Applicable
2002.0,95,M,6639,Not Applicable
2002.0,95,T,27281,Not Applicable
2002.0,96,F,16698,Not Applicable
2002.0,96,M,4926,Not Applicable
2002.0,96,T,21624,Not Applicable
2002.0,97,F,13419,Not Applicable
2002.0,97,M,3582,Not Applicable
2002.0,97,T,17001,Not Applicable
2002.0,98,F,10267,Not Applicable
2002.0,98,M,2623,Not Applicable
2002.0,98,T,12890,Not Applicable
2002.0,99,F,7734,Not Applicable
2002.0,99,M,1752,Not Applicable
2002.0,99,T,9486,Not Applicable
2002.0,100,F,15892,Not Applicable
2002.0,100,M,2930,Not Applicable
2002.0,100,T,18822,Not Applicable
2002.0,NS,F,75,Not Applicable
2002.0,NS,M,282,Not Applicable
2002.0,NS,T,357,Not Applicable
2003.0,0,F,12123,1942634
2003.0,0,M,15902,2033237
2003.0,0,T,28025,3975871
2003.0,1,F,804,1926719
2003.0,1,M,1060,2009420
2003.0,1,T,1864,3936139
2003.0,2,F,585,1959311
2003.0,2,M,753,2043525
2003.0,2,T,1338,4002836
2003.0,3,F,421,1885740
2003.0,3,M,582,1974987
2003.0,3,T,1003,3860727
2003.0,4,F,329,1864923
2003.0,4,M,431,1951950
2003.0,4,T,760,3816873
2003.0,5,F,270,1867683
2003.0,5,M,379,1955885
2003.0,5,T,649,3823568
2003.0,6,F,240,1877108
2003.0,6,M,342,1960653
2003.0,6,T,582,3837761
2003.0,7,F,256,1916822
2003.0,7,M,309,2007360
2003.0,7,T,565,3924182
2003.0,8,F,236,1946758
2003.0,8,M,322,2044317
2003.0,8,T,558,3991075
2003.0,9,F,256,1972876
2003.0,9,M,288,2071389
2003.0,9,T,544,4044265
2003.0,10,F,288,2049649
2003.0,10,M,395,2155393
2003.0,10,T,683,4205042
2003.0,11,F,273,2077602
2003.0,11,M,350,2176445
2003.0,11,T,623,4254047
2003.0,12,F,278,2114378
2003.0,12,M,478,2218609
2003.0,12,T,756,4332987
2003.0,13,F,346,2144999
2003.0,13,M,565,2256394
2003.0,13,T,911,4401393
2003.0,14,F,361,2058247
2003.0,14,M,722,2163637
2003.0,14,T,1083,4221884
2003.0,15,F,489,2032351
2003.0,15,M,908,2140303
2003.0,15,T,1397,4172654
2003.0,16,F,705,2012581
2003.0,16,M,1481,2126560
2003.0,16,T,2186,4139141
2003.0,17,F,794,2015547
2003.0,17,M,1908,2144766
2003.0,17,T,2702,4160313
2003.0,18,F,983,2032257
2003.0,18,M,2554,2169578
2003.0,18,T,3537,4201835
2003.0,19,F,918,1993831
2003.0,19,M,2855,2129392
2003.0,19,T,3773,4123223
2003.0,20,F,965,2010652
2003.0,20,M,2978,2146225
2003.0,20,T,3943,4156877
2003.0,21,F,988,2031746
2003.0,21,M,3031,2135808
2003.0,21,T,4019,4167554
2003.0,22,F,1037,2057360
2003.0,22,M,3124,2117934
2003.0,22,T,4161,4175294
2003.0,23,F,1012,2048153
2003.0,23,M,2992,2099624
2003.0,23,T,4004,4147777
2003.0,24,F,1007,1945812
2003.0,24,M,2839,1998374
2003.0,24,T,3846,3944186
2003.0,25,F,946,1898603
2003.0,25,M,2669,1943865
2003.0,25,T,3615,3842468
2003.0,26,F,1021,1870192
2003.0,26,M,2655,1901518
2003.0,26,T,3676,3771710
2003.0,27,F,1053,1831742
2003.0,27,M,2551,1856904
2003.0,27,T,3604,3688646
2003.0,28,F,1034,1882450
2003.0,28,M,2542,1912388
2003.0,28,T,3576,3794838
2003.0,29,F,1153,1824117
2003.0,29,M,2626,1849806
2003.0,29,T,3779,3673923
2003.0,30,F,1193,1894832
2003.0,30,M,2713,1918704
2003.0,30,T,3906,3813536
2003.0,31,F,1346,1979254
2003.0,31,M,2910,1994472
2003.0,31,T,4256,3973726
2003.0,32,F,1464,2120394
2003.0,32,M,3255,2124673
2003.0,32,T,4719,4245067
2003.0,33,F,1730,2154626
2003.0,33,M,3333,2182673
2003.0,33,T,5063,4337299
2003.0,34,F,1758,2044712
2003.0,34,M,3348,2057870
2003.0,34,T,5106,4102582
2003.0,35,F,1981,2018457
2003.0,35,M,3556,2024193
2003.0,35,T,5537,4042650
2003.0,36,F,2116,2031827
2003.0,36,M,3836,2020135
2003.0,36,T,5952,4051962
2003.0,37,F,2397,2087581
2003.0,37,M,4242,2077426
2003.0,37,T,6639,4165007
2003.0,38,F,2718,2236167
2003.0,38,M,4785,2225884
2003.0,38,T,7503,4462051
2003.0,39,F,3102,2286069
2003.0,39,M,5322,2256420
2003.0,39,T,8424,4542489
2003.0,40,F,3476,2285662
2003.0,40,M,5736,2243727
2003.0,40,T,9212,4529389
2003.0,41,F,3768,2296230
2003.0,41,M,6393,2260614
2003.0,41,T,10161,4556844
2003.0,42,F,4167,2326876
2003.0,42,M,6943,2279589
2003.0,42,T,11110,4606465
2003.0,43,F,4444,2363514
2003.0,43,M,7585,2335874
2003.0,43,T,12029,4699388
2003.0,44,F,4857,2274320
2003.0,44,M,8037,2223641
2003.0,44,T,12894,4497961
2003.0,45,F,5185,2275557
2003.0,45,M,8488,2224414
2003.0,45,T,13673,4499971
2003.0,46,F,5587,2262137
2003.0,46,M,9386,2200290
2003.0,46,T,14973,4462427
2003.0,47,F,5757,2183207
2003.0,47,M,9839,2117276
2003.0,47,T,15596,4300483
2003.0,48,F,6083,2186886
2003.0,48,M,10496,2131053
2003.0,48,T,16579,4317939
2003.0,49,F,6422,2109478
2003.0,49,M,10930,2032378
2003.0,49,T,17352,4141856
2003.0,50,F,6683,2041746
2003.0,50,M,11372,1957066
2003.0,50,T,18055,3998812
2003.0,51,F,7020,1982259
2003.0,51,M,11826,1903885
2003.0,51,T,18846,3886144
2003.0,52,F,7340,1935134
2003.0,52,M,12166,1846875
2003.0,52,T,19506,3782009
2003.0,53,F,7663,1931805
2003.0,53,M,12578,1851585
2003.0,53,T,20241,3783390
2003.0,54,F,8359,1868710
2003.0,54,M,13601,1778213
2003.0,54,T,21960,3646923
2003.0,55,F,8954,1848350
2003.0,55,M,14307,1753341
2003.0,55,T,23261,3601691
2003.0,56,F,9833,1941139
2003.0,56,M,15540,1844529
2003.0,56,T,25373,3785668
2003.0,57,F,8660,1458769
2003.0,57,M,13169,1372827
2003.0,57,T,21829,2831596
2003.0,58,F,9403,1456110
2003.0,58,M,13913,1365498
2003.0,58,T,23316,2821608
2003.0,59,F,10301,1437588
2003.0,59,M,15259,1336406
2003.0,59,T,25560,2773994
2003.0,60,F,11428,1481214
2003.0,60,M,16717,1368194
2003.0,60,T,28145,2849408
2003.0,61,F,11140,1322858
2003.0,61,M,16369,1212101
2003.0,61,T,27509,2534959
2003.0,62,F,11526,1232608
2003.0,62,M,16600,1119523
2003.0,62,T,28126,2352131
2003.0,63,F,11980,1201532
2003.0,63,M,16901,1087611
2003.0,63,T,28881,2289143
2003.0,64,F,12833,1139251
2003.0,64,M,17686,1029496
2003.0,64,T,30519,2168747
2003.0,65,F,13333,1124059
2003.0,65,M,18427,1001903
2003.0,65,T,31760,2125962
2003.0,66,F,13730,1062639
2003.0,66,M,18805,937277
2003.0,66,T,32535,1999916
2003.0,67,F,14955,1048005
2003.0,67,M,20079,913146
2003.0,67,T,35034,1961151
2003.0,68,F,16040,1051571
2003.0,68,M,21144,904419
2003.0,68,T,37184,1955990
2003.0,69,F,16444,967432
2003.0,69,M,21860,820345
2003.0,69,T,38304,1787777
2003.0,70,F,18349,969166
2003.0,70,M,23025,808170
2003.0,70,T,41374,1777336
2003.0,71,F,19539,964958
2003.0,71,M,24264,795334
2003.0,71,T,43803,1760292
2003.0,72,F,21437,959437
2003.0,72,M,26525,776914
2003.0,72,T,47962,1736351
2003.0,73,F,23401,977035
2003.0,73,M,28299,774554
2003.0,73,T,51700,1751589
2003.0,74,F,24848,923900
2003.0,74,M,28993,720651
2003.0,74,T,53841,1644551
2003.0,75,F,27197,919089
2003.0,75,M,31567,698219
2003.0,75,T,58764,1617308
2003.0,76,F,29302,899842
2003.0,76,M,32623,667787
2003.0,76,T,61925,1567629
2003.0,77,F,31494,868089
2003.0,77,M,33162,621701
2003.0,77,T,64656,1489790
2003.0,78,F,33902,861328
2003.0,78,M,34557,595667
2003.0,78,T,68459,1456995
2003.0,79,F,35936,817634
2003.0,79,M,35445,548486
2003.0,79,T,71381,1366120
2003.0,80,F,37554,760319
2003.0,80,M,35528,499405
2003.0,80,T,73082,1259724
2003.0,81,F,39965,732492
2003.0,81,M,36401,464268
2003.0,81,T,76366,1196760
2003.0,82,F,41696,683447
2003.0,82,M,35917,417522
2003.0,82,T,77613,1100969
2003.0,83,F,42363,630578
2003.0,83,M,34900,367149
2003.0,83,T,77263,997727
2003.0,84,F,41283,540339
2003.0,84,M,32232,303077
2003.0,84,T,73515,843416
2003.0,85,F,42806,Not Applicable
2003.0,85,M,31099,Not Applicable
2003.0,85,T,73905,Not Applicable
2003.0,86,F,42681,Not Applicable
2003.0,86,M,29184,Not Applicable
2003.0,86,T,71865,Not Applicable
2003.0,87,F,42462,Not Applicable
2003.0,87,M,27213,Not Applicable
2003.0,87,T,69675,Not Applicable
2003.0,88,F,42446,Not Applicable
2003.0,88,M,25248,Not Applicable
2003.0,88,T,67694,Not Applicable
2003.0,89,F,41275,Not Applicable
2003.0,89,M,22433,Not Applicable
2003.0,89,T,63708,Not Applicable
2003.0,90,F,38694,Not Applicable
2003.0,90,M,19792,Not Applicable
2003.0,90,T,58486,Not Applicable
2003.0,91,F,35770,Not Applicable
2003.0,91,M,16657,Not Applicable
2003.0,91,T,52427,Not Applicable
2003.0,92,F,32721,Not Applicable
2003.0,92,M,13714,Not Applicable
2003.0,92,T,46435,Not Applicable
2003.0,93,F,29224,Not Applicable
2003.0,93,M,11225,Not Applicable
2003.0,93,T,40449,Not Applicable
2003.0,94,F,24832,Not Applicable
2003.0,94,M,8774,Not Applicable
2003.0,94,T,33606,Not Applicable
2003.0,95,F,21660,Not Applicable
2003.0,95,M,6905,Not Applicable
2003.0,95,T,28565,Not Applicable
2003.0,96,F,17240,Not Applicable
2003.0,96,M,5166,Not Applicable
2003.0,96,T,22406,Not Applicable
2003.0,97,F,13514,Not Applicable
2003.0,97,M,3501,Not Applicable
2003.0,97,T,17015,Not Applicable
2003.0,98,F,10390,Not Applicable
2003.0,98,M,2502,Not Applicable
2003.0,98,T,12892,Not Applicable
2003.0,99,F,7595,Not Applicable
2003.0,99,M,1798,Not Applicable
2003.0,99,T,9393,Not Applicable
2003.0,100,F,16330,Not Applicable
2003.0,100,M,3001,Not Applicable
2003.0,100,T,19331,Not Applicable
2003.0,NS,F,71,Not Applicable
2003.0,NS,M,271,Not Applicable
2003.0,NS,T,342,Not Applicable
2004.0,0,F,12218,1962216
2004.0,0,M,15718,2052042
2004.0,0,T,27936,4014258
2004.0,1,F,908,1932894
2004.0,1,M,1056,2020169
2004.0,1,T,1964,3953063
2004.0,2,F,524,1925324
2004.0,2,M,670,2008411
2004.0,2,T,1194,3933735
2004.0,3,F,382,1962287
2004.0,3,M,507,2045933
2004.0,3,T,889,4008220
2004.0,4,F,322,1892670
2004.0,4,M,416,1983939
2004.0,4,T,738,3876609
2004.0,5,F,304,1871767
2004.0,5,M,353,1957840
2004.0,5,T,657,3829607
2004.0,6,F,251,1867533
2004.0,6,M,351,1954556
2004.0,6,T,602,3822089
2004.0,7,F,225,1883869
2004.0,7,M,313,1966777
2004.0,7,T,538,3850646
2004.0,8,F,224,1920442
2004.0,8,M,297,2012719
2004.0,8,T,521,3933161
2004.0,9,F,239,1959620
2004.0,9,M,331,2059114
2004.0,9,T,570,4018734
2004.0,10,F,259,2026099
2004.0,10,M,318,2125852
2004.0,10,T,577,4151951
2004.0,11,F,235,2050854
2004.0,11,M,346,2156867
2004.0,11,T,581,4207721
2004.0,12,F,279,2097086
2004.0,12,M,455,2196464
2004.0,12,T,734,4293550
2004.0,13,F,349,2122487
2004.0,13,M,531,2227712
2004.0,13,T,880,4350199
2004.0,14,F,470,2147180
2004.0,14,M,704,2261079
2004.0,14,T,1174,4408259
2004.0,15,F,536,2076760
2004.0,15,M,991,2188103
2004.0,15,T,1527,4264863
2004.0,16,F,739,2048548
2004.0,16,M,1471,2165214
2004.0,16,T,2210,4213762
2004.0,17,F,819,2021150
2004.0,17,M,1893,2146158
2004.0,17,T,2712,4167308
2004.0,18,F,966,2041748
2004.0,18,M,2525,2172313
2004.0,18,T,3491,4214061
2004.0,19,F,968,2054587
2004.0,19,M,2798,2187971
2004.0,19,T,3766,4242558
2004.0,20,F,916,1998909
2004.0,20,M,2832,2132862
2004.0,20,T,3748,4131771
2004.0,21,F,971,2024168
2004.0,21,M,3124,2156023
2004.0,21,T,4095,4180191
2004.0,22,F,959,2035635
2004.0,22,M,3061,2137442
2004.0,22,T,4020,4173077
2004.0,23,F,948,2069230
2004.0,23,M,2957,2123444
2004.0,23,T,3905,4192674
2004.0,24,F,1012,2062699
2004.0,24,M,2935,2105148
2004.0,24,T,3947,4167847
2004.0,25,F,947,1970554
2004.0,25,M,2909,2010965
2004.0,25,T,3856,3981519
2004.0,26,F,1042,1904276
2004.0,26,M,2741,1933949
2004.0,26,T,3783,3838225
2004.0,27,F,1048,1890889
2004.0,27,M,2735,1910787
2004.0,27,T,3783,3801676
2004.0,28,F,1039,1835016
2004.0,28,M,2512,1862479
2004.0,28,T,3551,3697495
2004.0,29,F,1141,1878345
2004.0,29,M,2657,1909795
2004.0,29,T,3798,3788140
2004.0,30,F,1120,1853220
2004.0,30,M,2472,1884720
2004.0,30,T,3592,3737940
2004.0,31,F,1245,1889889
2004.0,31,M,2735,1901095
2004.0,31,T,3980,3790984
2004.0,32,F,1485,2006472
2004.0,32,M,3030,2017316
2004.0,32,T,4515,4023788
2004.0,33,F,1608,2129110
2004.0,33,M,3192,2128284
2004.0,33,T,4800,4257394
2004.0,34,F,1834,2162454
2004.0,34,M,3376,2186941
2004.0,34,T,5210,4349395
2004.0,35,F,1875,2057123
2004.0,35,M,3620,2069933
2004.0,35,T,5495,4127056
2004.0,36,F,1960,2025428
2004.0,36,M,3646,2023152
2004.0,36,T,5606,4048580
2004.0,37,F,2254,2034825
2004.0,37,M,3966,2017065
2004.0,37,T,6220,4051890
2004.0,38,F,2492,2093890
2004.0,38,M,4339,2080137
2004.0,38,T,6831,4174027
2004.0,39,F,2878,2242054
2004.0,39,M,4914,2231042
2004.0,39,T,7792,4473096
2004.0,40,F,3375,2287941
2004.0,40,M,5492,2252988
2004.0,40,T,8867,4540929
2004.0,41,F,3575,2291770
2004.0,41,M,6079,2248606
2004.0,41,T,9654,4540376
2004.0,42,F,4037,2296066
2004.0,42,M,6704,2258953
